customerID,Contract,PaymentMethod,tenure,MonthlyCharges,TotalCharges,Churn,actual_churn,predicted_churn,churn_probability,tenure_group,risk_segment
4396-KLSEH,Month-to-month,Electronic check,4,19.85,63.0,No,0,0,0.19574699,0-12 months,Low Risk
5186-EJEGL,Month-to-month,Mailed check,9,69.5,653.25,No,0,0,0.18130672,0-12 months,Low Risk
9334-GWGOW,Month-to-month,Electronic check,7,74.85,485.25,No,0,1,0.7171035,0-12 months,High Risk
5696-JVVQY,Two year,Credit card (automatic),48,70.1,3238.4,No,0,0,0.029350527,25-48 months,Low Risk
9633-DENPU,Month-to-month,Bank transfer (automatic),47,58.6,2723.4,No,0,0,0.19121715,25-48 months,Low Risk
0581-BXBUB,Month-to-month,Electronic check,4,72.75,317.75,No,0,1,0.55604553,0-12 months,Medium Risk
2750-BJLSB,One year,Electronic check,47,103.7,4730.6,No,0,0,0.27257138,25-48 months,Low Risk
2770-NSVDG,Month-to-month,Electronic check,24,29.1,688.0,No,0,0,0.27362224,13-24 months,Low Risk
8280-MQRQN,Month-to-month,Mailed check,1,50.45,50.45,Yes,1,1,0.5820308,0-12 months,Medium Risk
7851-FLGGQ,Month-to-month,Mailed check,1,44.65,44.65,Yes,1,1,0.4864923,0-12 months,Medium Risk
9374-YOLBJ,Month-to-month,Electronic check,1,19.25,19.25,No,0,0,0.29212236,0-12 months,Low Risk
6583-SZVGP,Two year,Bank transfer (automatic),48,108.1,5067.45,No,0,0,0.20591955,25-48 months,Low Risk
2150-OEGBV,One year,Bank transfer (automatic),27,20.1,562.6,No,0,0,0.03459016,25-48 months,Low Risk
9372-TXXPS,Two year,Bank transfer (automatic),60,59.85,3483.45,No,0,0,0.014678613,49+ months,Low Risk
6933-FHBZC,One year,Mailed check,26,56.05,1553.2,No,0,0,0.079582155,25-48 months,Low Risk
4698-KVLLG,Two year,Credit card (automatic),51,19.6,967.9,No,0,0,0.01739551,49+ months,Low Risk
8752-STIVR,Month-to-month,Electronic check,4,79.0,303.15,Yes,1,1,0.73234147,0-12 months,High Risk
8623-ULFNQ,Month-to-month,Electronic check,26,66.05,1652.4,No,0,0,0.25226578,25-48 months,Low Risk
9822-WMWVG,Month-to-month,Electronic check,41,106.5,4282.4,No,0,1,0.36892602,25-48 months,Medium Risk
4304-TSPVK,Two year,Bank transfer (automatic),68,114.9,7843.55,No,0,0,0.0779515,49+ months,Low Risk
1716-LSAMB,Two year,Bank transfer (automatic),45,54.65,2553.7,No,0,0,0.022449931,25-48 months,Low Risk
3523-QRQLL,One year,Bank transfer (automatic),22,69.5,1498.2,Yes,1,0,0.13936415,13-24 months,Low Risk
2187-PKZAY,Month-to-month,Bank transfer (automatic),12,79.95,1043.4,No,0,1,0.4886926,0-12 months,Medium Risk
1895-QTKDO,Month-to-month,Credit card (automatic),1,43.95,43.95,No,0,1,0.53585947,0-12 months,Medium Risk
8161-QYMTT,Month-to-month,Electronic check,7,94.1,701.3,No,0,1,0.8176272,0-12 months,High Risk
2955-PSXOE,Month-to-month,Bank transfer (automatic),1,20.2,20.2,Yes,1,1,0.32145864,0-12 months,Medium Risk
6834-NXDCA,Month-to-month,Electronic check,13,23.9,300.8,Yes,1,1,0.46175596,13-24 months,Medium Risk
8701-DGLVH,Two year,Mailed check,51,20.45,1042.65,No,0,0,0.01624031,49+ months,Low Risk
2480-SQIOB,Month-to-month,Electronic check,4,44.8,169.65,No,0,1,0.385952,0-12 months,Medium Risk
4993-JCRGJ,Month-to-month,Mailed check,26,84.3,2281.6,No,0,0,0.30415094,25-48 months,Medium Risk
0581-MDMPW,Month-to-month,Credit card (automatic),24,88.95,2072.75,No,0,1,0.44236606,13-24 months,Medium Risk
7789-CRUVC,Month-to-month,Credit card (automatic),61,94.2,5895.45,No,0,0,0.17440215,49+ months,Low Risk
0164-APGRB,Two year,Electronic check,72,114.9,8496.7,No,0,0,0.03961503,49+ months,Low Risk
8034-RYTVV,One year,Credit card (automatic),55,84.25,4589.85,No,0,0,0.06366893,49+ months,Low Risk
3018-TFTSU,Month-to-month,Bank transfer (automatic),12,81.7,858.6,Yes,1,1,0.32245117,0-12 months,Medium Risk
9777-IQHWP,Two year,Bank transfer (automatic),64,93.4,5822.3,No,0,0,0.055403914,49+ months,Low Risk
6899-PPEEA,Month-to-month,Electronic check,37,96.55,3580.3,Yes,1,1,0.5771338,25-48 months,Medium Risk
6701-YVNQG,Two year,Credit card (automatic),72,88.7,6301.7,No,0,0,0.012496111,49+ months,Low Risk
7649-PHJVR,One year,Mailed check,11,19.5,226.8,No,0,0,0.041116994,0-12 months,Low Risk
9278-VZKCD,Month-to-month,Electronic check,52,109.1,5647.95,No,0,1,0.373344,49+ months,Medium Risk
7636-PEPNS,One year,Mailed check,58,44.1,2413.05,No,0,0,0.06479028,49+ months,Low Risk
1575-KRZZE,Month-to-month,Electronic check,4,55.2,220.65,No,0,0,0.22256622,0-12 months,Low Risk
8590-OHDIW,One year,Mailed check,38,20.3,749.35,No,0,0,0.034022518,25-48 months,Low Risk
7764-BDPEE,Month-to-month,Mailed check,3,20.85,60.65,No,0,0,0.13222171,0-12 months,Low Risk
9480-BQJEI,One year,Bank transfer (automatic),62,92.3,5731.45,No,0,0,0.073278084,49+ months,Low Risk
3354-OADJP,One year,Bank transfer (automatic),8,54.25,447.75,No,0,0,0.056451913,0-12 months,Low Risk
3181-MIZBN,Month-to-month,Electronic check,16,19.75,313.4,No,0,0,0.110971294,13-24 months,Low Risk
9327-QSDED,Month-to-month,Mailed check,8,43.55,335.4,No,0,0,0.2359406,0-12 months,Low Risk
4892-VLANZ,Month-to-month,Mailed check,1,19.8,19.8,Yes,1,0,0.3058963,0-12 months,Medium Risk
0298-XACET,Two year,Mailed check,52,50.2,2554.0,No,0,0,0.03479525,49+ months,Low Risk
6917-FIJHC,Two year,Mailed check,72,26.0,1776.0,No,0,0,0.0106814355,49+ months,Low Risk
6557-BZXLQ,Month-to-month,Electronic check,16,69.65,1043.3,No,0,1,0.4694767,13-24 months,Medium Risk
2432-TFSMK,One year,Credit card (automatic),18,89.6,1633.0,No,0,0,0.1498237,13-24 months,Low Risk
4211-MMAZN,Month-to-month,Mailed check,1,20.25,20.25,Yes,1,0,0.29403707,0-12 months,Low Risk
4751-ERMAN,Two year,Bank transfer (automatic),72,75.4,5480.25,No,0,0,0.049380697,49+ months,Low Risk
8430-TWCBX,One year,Credit card (automatic),49,20.7,1032.05,No,0,0,0.034736488,49+ months,Low Risk
1942-OQFRW,Month-to-month,Electronic check,1,44.0,44.0,No,0,1,0.59862673,0-12 months,Medium Risk
4075-JFPGR,One year,Electronic check,51,93.5,4619.55,No,0,0,0.12574574,49+ months,Low Risk
3339-EAQNV,One year,Credit card (automatic),72,97.25,7133.1,No,0,0,0.13065813,49+ months,Low Risk
5329-KRDTM,Two year,Credit card (automatic),72,77.35,5396.25,No,0,0,0.029727481,49+ months,Low Risk
0307-BCOPK,One year,Mailed check,16,19.05,326.65,No,0,0,0.03613408,13-24 months,Low Risk
6473-ULUHT,Month-to-month,Electronic check,16,84.9,1398.25,No,0,0,0.17197366,13-24 months,Low Risk
1194-SPVSP,Month-to-month,Bank transfer (automatic),1,19.65,19.65,No,0,0,0.2866077,0-12 months,Low Risk
7249-WBIYX,Month-to-month,Electronic check,10,85.6,813.85,Yes,1,1,0.7638592,0-12 months,High Risk
2293-IJWPS,One year,Credit card (automatic),57,100.75,5985.0,No,0,0,0.27283946,49+ months,Low Risk
4377-VDHYI,One year,Electronic check,32,90.8,3023.85,No,0,0,0.13013023,25-48 months,Low Risk
0019-EFAEP,Two year,Bank transfer (automatic),72,101.3,7261.25,No,0,0,0.03242519,49+ months,Low Risk
2480-EJWYP,One year,Bank transfer (automatic),58,97.8,5458.8,No,0,0,0.19426367,49+ months,Low Risk
8970-ANWXO,One year,Mailed check,23,73.75,1756.6,No,0,0,0.12508813,13-24 months,Low Risk
8739-WWKDU,Month-to-month,Electronic check,25,89.5,2196.15,Yes,1,1,0.56167275,25-48 months,Medium Risk
2171-UDMFD,Month-to-month,Credit card (automatic),32,19.45,674.55,No,0,0,0.08312554,25-48 months,Low Risk
7036-TYDEC,Two year,Electronic check,69,104.0,7028.5,No,0,0,0.12984683,49+ months,Low Risk
3831-YCPUO,Two year,Credit card (automatic),72,109.5,7854.9,No,0,0,0.029809754,49+ months,Low Risk
0121-SNYRK,One year,Mailed check,50,35.4,1748.9,No,0,0,0.04433174,49+ months,Low Risk
3325-FUYCG,One year,Electronic check,28,106.1,2847.4,Yes,1,0,0.25712478,25-48 months,Low Risk
1952-DVVSW,One year,Mailed check,10,20.1,184.4,No,0,0,0.04205739,0-12 months,Low Risk
3571-DPYUH,One year,Credit card (automatic),58,94.7,5430.35,No,0,0,0.11177011,49+ months,Low Risk
2077-MPJQO,Month-to-month,Electronic check,7,75.4,533.05,No,0,1,0.7029247,0-12 months,High Risk
2391-SOORI,Month-to-month,Electronic check,4,49.35,219.65,Yes,1,0,0.26950634,0-12 months,Low Risk
4086-ATNFV,One year,Mailed check,34,60.8,2042.05,No,0,0,0.05435061,25-48 months,Low Risk
3396-DKDEL,Two year,Credit card (automatic),70,115.15,8250.0,No,0,0,0.058324557,49+ months,Low Risk
7471-MQPOS,One year,Bank transfer (automatic),71,72.9,5139.65,No,0,0,0.09074875,49+ months,Low Risk
7181-OQCUT,Month-to-month,Mailed check,21,103.85,2215.0,No,0,1,0.46824592,13-24 months,Medium Risk
3489-VSFRD,One year,Credit card (automatic),56,60.25,3282.75,No,0,0,0.040683724,49+ months,Low Risk
6283-GITPX,Two year,Credit card (automatic),71,76.9,5522.7,No,0,0,0.013731345,49+ months,Low Risk
2845-HSJCY,Month-to-month,Electronic check,14,87.25,1258.6,Yes,1,1,0.6181238,13-24 months,Medium Risk
7216-KAOID,One year,Bank transfer (automatic),41,19.5,798.2,No,0,0,0.03325554,25-48 months,Low Risk
6680-WKXRZ,Month-to-month,Bank transfer (automatic),3,74.4,215.8,Yes,1,1,0.5762159,0-12 months,Medium Risk
2346-LOCWC,Two year,Credit card (automatic),58,20.5,1191.4,No,0,0,0.014491651,49+ months,Low Risk
0769-MURVM,Two year,Bank transfer (automatic),72,65.7,4575.35,No,0,0,0.011848369,49+ months,Low Risk
3374-LXDEV,Month-to-month,Electronic check,13,89.4,1132.35,Yes,1,1,0.42696363,13-24 months,Medium Risk
5318-YKDPV,Two year,Credit card (automatic),43,79.15,3566.6,No,0,0,0.02435545,25-48 months,Low Risk
8190-ZTQFB,One year,Electronic check,41,51.35,2075.1,No,0,0,0.24199785,25-48 months,Low Risk
4512-ZUIYL,Month-to-month,Bank transfer (automatic),2,70.0,153.05,Yes,1,1,0.53400636,0-12 months,Medium Risk
3090-QFUVD,Month-to-month,Credit card (automatic),1,20.3,20.3,No,0,0,0.2751998,0-12 months,Low Risk
4806-KEXQR,Month-to-month,Electronic check,4,79.9,324.3,Yes,1,1,0.7020739,0-12 months,High Risk
2369-FEVNO,Month-to-month,Mailed check,1,19.9,19.9,No,0,1,0.3419684,0-12 months,Medium Risk
9637-CDTKZ,Two year,Credit card (automatic),72,114.1,8086.4,No,0,0,0.03498449,49+ months,Low Risk
2954-PIBKO,Two year,Credit card (automatic),69,64.15,4254.1,No,0,0,0.017188465,49+ months,Low Risk
2212-LYASK,One year,Credit card (automatic),27,45.85,1246.4,No,0,0,0.14037377,25-48 months,Low Risk
9481-SFCQY,Month-to-month,Credit card (automatic),14,59.8,824.85,No,0,0,0.25394303,13-24 months,Low Risk
2828-SLQPF,Month-to-month,Bank transfer (automatic),19,45.0,865.85,No,0,0,0.20633723,13-24 months,Low Risk
4647-MUZON,Month-to-month,Credit card (automatic),18,95.95,1745.5,No,0,1,0.5129033,13-24 months,Medium Risk
8212-DJRCH,Month-to-month,Mailed check,5,90.35,434.5,No,0,1,0.5435423,0-12 months,Medium Risk
0516-OOHAR,One year,Bank transfer (automatic),28,100.35,2799.0,No,0,0,0.24730542,25-48 months,Low Risk
4973-RLZVI,One year,Credit card (automatic),30,74.65,2308.6,No,0,0,0.049997024,25-48 months,Low Risk
8089-UZWLX,Two year,Bank transfer (automatic),71,104.05,7413.55,No,0,0,0.14580579,49+ months,Low Risk
9732-KPKBW,Month-to-month,Electronic check,1,53.95,53.95,Yes,1,1,0.3798316,0-12 months,Medium Risk
9715-WZCLW,Two year,Electronic check,71,97.2,6910.3,No,0,0,0.08927514,49+ months,Low Risk
0257-KXZGU,Month-to-month,Bank transfer (automatic),32,62.45,2045.55,No,0,0,0.15398687,25-48 months,Low Risk
0707-HOVVN,Two year,Bank transfer (automatic),70,75.5,5212.65,No,0,0,0.03572991,49+ months,Low Risk
5501-TVMGM,Month-to-month,Electronic check,1,55.25,55.25,No,0,1,0.6689463,0-12 months,Medium Risk
3422-LYEPQ,Month-to-month,Electronic check,1,71.0,71.0,Yes,1,1,0.77682555,0-12 months,High Risk
2277-VWCNI,Month-to-month,Mailed check,4,48.75,179.85,No,0,1,0.41392028,0-12 months,Medium Risk
5461-QKNTN,Month-to-month,Electronic check,43,94.3,3953.15,No,0,1,0.3502311,25-48 months,Medium Risk
3967-KXAPS,Two year,Credit card (automatic),72,92.3,6719.9,No,0,0,0.012496111,49+ months,Low Risk
6919-ELBGL,Two year,Bank transfer (automatic),72,114.95,8196.4,No,0,0,0.038606808,49+ months,Low Risk
8361-LTMKD,Month-to-month,Mailed check,4,74.4,306.6,Yes,1,1,0.68001866,0-12 months,Medium Risk
1131-ALZWV,One year,Bank transfer (automatic),24,24.6,605.25,No,0,0,0.03823647,13-24 months,Low Risk
5178-LMXOP,Month-to-month,Electronic check,1,95.1,95.1,Yes,1,1,0.88477075,0-12 months,High Risk
8992-CEUEN,Month-to-month,Electronic check,1,18.85,18.85,No,0,0,0.28775814,0-12 months,Low Risk
3320-VEOYC,Month-to-month,Electronic check,14,95.6,1273.3,No,0,1,0.7490754,13-24 months,High Risk
3672-YITQD,Month-to-month,Electronic check,36,84.1,3021.6,Yes,1,1,0.5025149,25-48 months,Medium Risk
6080-TCMYC,Month-to-month,Electronic check,40,81.2,3292.3,No,0,1,0.38919133,25-48 months,Medium Risk
6734-FQAJX,Two year,Electronic check,67,105.05,7171.7,No,0,0,0.080584906,49+ months,Low Risk
1063-DHQJF,Two year,Mailed check,69,92.15,6480.9,No,0,0,0.031932574,49+ months,Low Risk
3976-NLDEZ,Month-to-month,Mailed check,1,20.6,20.6,No,0,0,0.29403707,0-12 months,Low Risk
1729-VLAZJ,One year,Mailed check,10,40.25,411.45,No,0,0,0.0467083,0-12 months,Low Risk
3400-ESFUW,Two year,Bank transfer (automatic),55,57.55,3046.4,Yes,1,0,0.016802875,49+ months,Low Risk
5271-YNWVR,Two year,Electronic check,68,113.15,7856.0,Yes,1,0,0.084134094,49+ months,Low Risk
1587-FKLZB,Month-to-month,Credit card (automatic),66,99.5,6822.15,Yes,1,1,0.39442638,49+ months,Medium Risk
0958-YHXGP,Month-to-month,Mailed check,7,69.9,497.3,No,0,1,0.56470776,0-12 months,Medium Risk
1494-EJZDW,Two year,Mailed check,10,20.15,220.8,No,0,0,0.017324489,0-12 months,Low Risk
1816-FLZDK,Month-to-month,Mailed check,1,29.15,29.15,No,0,1,0.40647846,0-12 months,Medium Risk
2075-PUEPR,Two year,Bank transfer (automatic),55,19.35,1153.25,No,0,0,0.015237512,49+ months,Low Risk
1833-TCXKK,Month-to-month,Bank transfer (automatic),45,107.75,4882.8,No,0,1,0.44555876,25-48 months,Medium Risk
1436-ZMJAN,Month-to-month,Credit card (automatic),10,67.8,653.15,No,0,0,0.31612396,0-12 months,Medium Risk
0106-UGRDO,Two year,Electronic check,69,116.0,8182.85,No,0,0,0.07933401,49+ months,Low Risk
1069-XAIEM,Month-to-month,Electronic check,1,85.05,85.05,Yes,1,1,0.85919124,0-12 months,High Risk
4213-HKBJO,Two year,Credit card (automatic),33,25.7,826.1,No,0,0,0.018180616,25-48 months,Low Risk
8345-MVDYC,Two year,Bank transfer (automatic),45,81.65,3618.7,No,0,0,0.024776645,25-48 months,Low Risk
2672-OJQZP,Month-to-month,Mailed check,1,44.75,44.75,No,0,1,0.53585947,0-12 months,Medium Risk
5136-RGMZO,Month-to-month,Electronic check,31,71.05,2168.15,No,0,0,0.20404975,25-48 months,Low Risk
5774-QPLTF,One year,Mailed check,50,20.35,938.95,No,0,0,0.035242558,49+ months,Low Risk
5240-CAOYT,Month-to-month,Bank transfer (automatic),57,87.55,4884.85,No,0,0,0.17657992,49+ months,Low Risk
3707-GNWHM,Month-to-month,Mailed check,1,74.25,74.25,Yes,1,1,0.77026236,0-12 months,High Risk
5159-YFPKQ,Month-to-month,Electronic check,2,75.8,160.75,Yes,1,1,0.69705355,0-12 months,Medium Risk
5052-PNLOS,Month-to-month,Bank transfer (automatic),3,105.35,323.25,Yes,1,1,0.8004716,0-12 months,High Risk
6173-GOLSU,Month-to-month,Credit card (automatic),67,94.65,6079.0,No,0,1,0.40958697,49+ months,Medium Risk
6661-HBGWL,Month-to-month,Bank transfer (automatic),42,104.75,4323.45,Yes,1,1,0.46461,25-48 months,Medium Risk
8207-VVMYB,Two year,Bank transfer (automatic),70,26.0,2006.95,No,0,0,0.016208528,49+ months,Low Risk
5324-KTGCG,One year,Electronic check,71,20.85,1539.75,No,0,0,0.032864854,49+ months,Low Risk
7354-OIJLX,Month-to-month,Electronic check,9,75.85,724.65,No,0,1,0.6886439,0-12 months,Medium Risk
9286-BHDQG,Two year,Credit card (automatic),72,45.25,3139.8,No,0,0,0.010897027,49+ months,Low Risk
3567-PQTSO,One year,Electronic check,53,105.25,5576.3,No,0,0,0.30999956,49+ months,Medium Risk
3197-ARFOY,Month-to-month,Mailed check,19,105.0,2007.25,No,0,1,0.43130207,13-24 months,Medium Risk
5698-BQJOH,Month-to-month,Electronic check,9,94.4,857.25,Yes,1,1,0.7188298,0-12 months,High Risk
1090-ESELR,Two year,Bank transfer (automatic),72,105.5,7611.55,No,0,0,0.030020526,49+ months,Low Risk
0056-EPFBG,Two year,Credit card (automatic),20,39.4,825.4,No,0,0,0.02744506,13-24 months,Low Risk
4955-VCWBI,One year,Mailed check,43,20.0,817.95,No,0,0,0.034022518,25-48 months,Low Risk
4717-GHADL,Two year,Mailed check,50,79.6,4024.2,No,0,0,0.038181033,49+ months,Low Risk
0058-EVZWM,Month-to-month,Bank transfer (automatic),55,89.8,4959.6,No,0,0,0.25688884,49+ months,Low Risk
7218-HKQFK,Month-to-month,Electronic check,2,94.2,167.5,Yes,1,1,0.6904703,0-12 months,Medium Risk
5057-RKGLH,Two year,Mailed check,9,20.35,191.1,No,0,0,0.017324489,0-12 months,Low Risk
2309-OSFEU,Month-to-month,Mailed check,10,33.9,298.45,Yes,1,1,0.4083689,0-12 months,Medium Risk
3429-IFLEM,Two year,Credit card (automatic),71,77.35,5550.1,No,0,0,0.015056758,49+ months,Low Risk
1550-LOAHA,Month-to-month,Bank transfer (automatic),32,84.15,2585.95,Yes,1,1,0.31868494,25-48 months,Medium Risk
1400-MMYXY,Month-to-month,Electronic check,3,105.9,334.65,Yes,1,1,0.8468639,0-12 months,High Risk
7503-QQRVF,Month-to-month,Credit card (automatic),16,74.3,1178.25,Yes,1,1,0.40168193,13-24 months,Medium Risk
7504-UWHNB,Month-to-month,Electronic check,25,69.75,1729.35,No,0,1,0.3259724,25-48 months,Medium Risk
9565-JSNFM,One year,Bank transfer (automatic),38,70.45,2597.6,Yes,1,0,0.08746322,25-48 months,Low Risk
4735-BJKOU,Two year,Mailed check,40,20.15,804.85,No,0,0,0.01620272,25-48 months,Low Risk
3580-GICBM,Two year,Mailed check,61,24.2,1445.2,No,0,0,0.014235674,49+ months,Low Risk
7632-YUTXB,One year,Mailed check,25,20.05,520.1,No,0,0,0.034022518,25-48 months,Low Risk
9412-ARGBX,Two year,Mailed check,48,95.5,4627.85,Yes,1,0,0.04124654,25-48 months,Low Risk
9576-ANLXO,Month-to-month,Bank transfer (automatic),3,69.55,222.3,Yes,1,1,0.6054709,0-12 months,Medium Risk
1110-KYLGQ,Month-to-month,Credit card (automatic),63,108.25,6780.1,No,0,0,0.21726823,49+ months,Low Risk
8696-JKZNU,Month-to-month,Electronic check,37,76.25,2841.55,Yes,1,1,0.4743642,25-48 months,Medium Risk
8757-TFHHJ,Month-to-month,Credit card (automatic),1,49.8,49.8,No,0,1,0.45975113,0-12 months,Medium Risk
2955-BJZHG,Month-to-month,Electronic check,17,80.85,1400.85,Yes,1,1,0.4168082,13-24 months,Medium Risk
9048-JVYVF,Month-to-month,Electronic check,3,69.35,191.35,Yes,1,1,0.41549137,0-12 months,Medium Risk
0682-USIXD,Month-to-month,Electronic check,21,86.05,1818.9,No,0,1,0.4368204,13-24 months,Medium Risk
3884-UEBXB,Two year,Bank transfer (automatic),67,36.15,2434.45,No,0,0,0.026366167,49+ months,Low Risk
1776-SPBWV,One year,Bank transfer (automatic),34,20.1,682.1,No,0,0,0.035162557,25-48 months,Low Risk
9050-QLROH,Month-to-month,Credit card (automatic),18,90.7,1597.25,Yes,1,1,0.4409546,13-24 months,Medium Risk
2925-VDZHY,Two year,Credit card (automatic),72,88.7,6501.35,No,0,0,0.011782456,49+ months,Low Risk
9512-UIBFX,Month-to-month,Mailed check,18,95.15,1779.95,Yes,1,1,0.37880945,13-24 months,Medium Risk
8676-TRMJS,Month-to-month,Mailed check,3,75.0,209.1,Yes,1,1,0.5762159,0-12 months,Medium Risk
3334-CTHOL,Month-to-month,Bank transfer (automatic),1,49.95,49.95,Yes,1,1,0.6125507,0-12 months,Medium Risk
6331-LWDTQ,Month-to-month,Credit card (automatic),10,72.15,794.25,Yes,1,1,0.3874628,0-12 months,Medium Risk
3847-BAERP,Month-to-month,Mailed check,10,20.9,247.0,No,0,0,0.13448872,0-12 months,Low Risk
4709-LKHYG,One year,Electronic check,29,20.0,540.05,No,0,0,0.04338409,25-48 months,Low Risk
8621-MNIHH,Month-to-month,Electronic check,34,94.25,3217.55,Yes,1,1,0.48672122,25-48 months,Medium Risk
8884-ADFVN,Month-to-month,Electronic check,7,101.95,700.85,Yes,1,1,0.8455501,0-12 months,High Risk
2885-HIJDH,Two year,Bank transfer (automatic),69,86.9,6194.1,No,0,0,0.027019208,49+ months,Low Risk
8570-KLJYJ,One year,Mailed check,36,54.45,1893.5,No,0,0,0.048794374,25-48 months,Low Risk
9339-FIIJL,Two year,Bank transfer (automatic),72,85.95,6151.9,No,0,0,0.028848283,49+ months,Low Risk
6223-DHJGV,One year,Mailed check,42,20.65,958.1,No,0,0,0.03657081,25-48 months,Low Risk
0959-WHOKV,One year,Electronic check,42,99.0,4298.45,No,0,0,0.20325196,25-48 months,Low Risk
9610-WCESF,Two year,Electronic check,67,43.9,3097.2,No,0,0,0.049403105,49+ months,Low Risk
9279-CJEOJ,Month-to-month,Bank transfer (automatic),21,95.4,2025.1,No,0,1,0.55833477,13-24 months,Medium Risk
2985-FMWYF,Month-to-month,Electronic check,23,93.5,2341.55,No,0,1,0.64345855,13-24 months,Medium Risk
3540-RZJYU,Month-to-month,Electronic check,15,86.2,1270.2,Yes,1,1,0.40948316,13-24 months,Medium Risk
2522-WLNSF,One year,Bank transfer (automatic),34,64.2,2106.3,No,0,0,0.073570915,25-48 months,Low Risk
6861-XWTWQ,Month-to-month,Electronic check,7,99.25,665.45,Yes,1,1,0.8551197,0-12 months,High Risk
8735-NBLWT,Month-to-month,Mailed check,9,20.4,184.1,No,0,0,0.09503975,0-12 months,Low Risk
1744-JHKYS,Month-to-month,Electronic check,34,24.7,780.2,No,0,0,0.10172907,25-48 months,Low Risk
0841-NULXI,Month-to-month,Electronic check,1,35.55,35.55,Yes,1,1,0.74045044,0-12 months,High Risk
4016-BJKTZ,Two year,Electronic check,25,108.9,2809.05,No,0,0,0.18127231,25-48 months,Low Risk
9298-WGMRW,Two year,Bank transfer (automatic),72,115.5,8312.75,No,0,0,0.033895627,49+ months,Low Risk
7893-IXHRQ,Month-to-month,Electronic check,1,20.55,20.55,Yes,1,0,0.31395584,0-12 months,Medium Risk
8785-CJSHH,Month-to-month,Electronic check,60,99.8,5985.75,No,0,1,0.38764814,49+ months,Medium Risk
7654-YWJUF,One year,Bank transfer (automatic),43,84.25,3539.25,No,0,0,0.05370925,25-48 months,Low Risk
8909-BOLNL,One year,Mailed check,3,21.2,52.05,No,0,0,0.046056524,0-12 months,Low Risk
9919-FZDED,Two year,Credit card (automatic),72,84.1,5981.65,No,0,0,0.023890726,49+ months,Low Risk
0322-CHQRU,Month-to-month,Electronic check,2,45.35,89.5,Yes,1,1,0.49488565,0-12 months,Medium Risk
3587-PMCOY,One year,Electronic check,10,98.9,1064.95,No,0,0,0.29954013,0-12 months,Low Risk
0655-RBDUG,Month-to-month,Bank transfer (automatic),7,98.05,713.0,Yes,1,1,0.79852295,0-12 months,High Risk
0983-TATYJ,One year,Mailed check,33,51.45,1758.9,No,0,0,0.06294377,25-48 months,Low Risk
5650-YLIBA,Month-to-month,Electronic check,31,81.15,2640.55,No,0,1,0.47037417,25-48 months,Medium Risk
5144-TVGLP,Month-to-month,Electronic check,38,94.75,3653.0,No,0,1,0.46404022,25-48 months,Medium Risk
3569-EDBPQ,Month-to-month,Electronic check,24,84.35,1938.05,No,0,1,0.3533563,13-24 months,Medium Risk
4945-RVMTE,Month-to-month,Bank transfer (automatic),28,59.55,1646.45,No,0,0,0.17432335,25-48 months,Low Risk
3511-BFTJW,Two year,Credit card (automatic),72,38.5,2763.0,No,0,0,0.017851774,49+ months,Low Risk
5537-UXXVS,Month-to-month,Bank transfer (automatic),20,19.25,375.25,No,0,0,0.081168115,13-24 months,Low Risk
8782-NUUOL,One year,Mailed check,60,79.0,4801.1,No,0,0,0.064688995,49+ months,Low Risk
2865-TCHJW,Month-to-month,Electronic check,4,89.2,346.2,Yes,1,1,0.8023279,0-12 months,High Risk
9931-KGHOA,Month-to-month,Bank transfer (automatic),46,55.0,2473.95,No,0,0,0.1316608,25-48 months,Low Risk
3071-MVJCD,Two year,Bank transfer (automatic),72,82.3,5815.15,No,0,0,0.010974701,49+ months,Low Risk
7279-BUYWN,Month-to-month,Electronic check,41,113.2,4689.5,Yes,1,1,0.39906928,25-48 months,Medium Risk
3756-VNWDH,One year,Electronic check,65,100.75,6674.65,No,0,0,0.26655504,49+ months,Low Risk
1395-OFUWC,Month-to-month,Credit card (automatic),43,29.3,1224.05,No,0,0,0.15016542,25-48 months,Low Risk
4223-BKEOR,One year,Mailed check,21,64.85,1336.8,No,0,0,0.067649975,13-24 months,Low Risk
0040-HALCW,Two year,Credit card (automatic),54,20.4,1090.6,No,0,0,0.015602261,49+ months,Low Risk
7124-UGSUR,One year,Credit card (automatic),61,104.4,6405.0,Yes,1,0,0.23019066,49+ months,Low Risk
7395-XWZOY,Month-to-month,Credit card (automatic),20,55.0,1165.55,No,0,0,0.15639141,13-24 months,Low Risk
5440-VHLUL,One year,Bank transfer (automatic),69,105.2,7386.05,No,0,0,0.2409021,49+ months,Low Risk
4706-DGAHW,Month-to-month,Electronic check,1,45.2,45.2,No,0,1,0.66152084,0-12 months,Medium Risk
8166-ORCHU,One year,Electronic check,33,93.55,3055.5,No,0,0,0.13187264,25-48 months,Low Risk
3978-YNKDD,Two year,Credit card (automatic),19,20.85,467.5,No,0,0,0.016215852,13-24 months,Low Risk
7198-GLXTC,Month-to-month,Electronic check,2,79.0,143.65,Yes,1,1,0.66783994,0-12 months,Medium Risk
6366-XIVKZ,Month-to-month,Mailed check,13,63.15,816.8,No,0,0,0.20091422,13-24 months,Low Risk
5133-POWUA,Month-to-month,Mailed check,1,45.8,45.8,No,0,1,0.5886122,0-12 months,Medium Risk
